GPA_year1,GPA_year2,age,chooseUTM,compsurv,control,credits_earned1,credits_earned2,dad1,dad2,dad_edn,english,female,finish4,goodstanding_year1,goodstanding_year2,gpa0,graddeg,grade_20059_fall,hcom,hsgroup,lastmin,lm_never,lm_rarely,mathsci,mom1,mom2,mom_edn,mtongue,noshow,numcourses_nov1,prob_year1,prob_year2,sex,sfp,sfp_p,sfpany,sfpany_p,sfsp,sfsp_p,signup,ssp,ssp_p,totcredits_year1,used_adv,used_fsg,used_ssp,work1
1.46,2.23,18,0,1,0,2.5,4.5,1,1,complete,1,0,0,0,1,76,0,55,1,1,often,0,0,0,1,0,graduate,English,0,5,1,0,M,0,0,0,0,0,0,1,1,1,4,0,0,0,1
2.63,1.94,18,1,1,1,1.5,2.5,0,0,did not,1,1,0,0,1,74,1,,1,1,often,0,0,0,1,1,complete,English,0,3,0,0,F,0,0,0,0,0,0,0,0,0,3,0,0,0,1
2.31,1.96,18,1,1,1,4,2,1,0,graduate,0,0,1,1,1,80.5,0,67,1,2,occasion,0,0,1.5,1,0,complete,Other,0,5,0,0,M,0,0,0,0,0,0,0,0,0,5,0,0,0,1
1.9,2,19,1,1,0,1.5,0.5,1,0,graduate,1,0,0,0,0,84,0,59,1,3,often,0,0,0,1,0,graduate,English,0,4,0,0,M,1,0,1,0,0,0,0,0,0,1.5,0,0,0,1
3.03,2.14,18,0,1,0,2.5,2.5,1,1,complete,0,1,1,1,1,82.3,1,85,0,3,rarely,0,1,1,0,0,don t kn,Other,0,5,0,0,F,1,1,1,1,0,0,1,0,0,4,0,0,0,1
1.41,0.46,18,1,1,0,2.5,1,1,1,complete,0,0,0,0,0,77.5,0,68,1,2,often,0,0,2,1,0,complete,Other,0,5,1,0,M,1,1,1,1,0,0,1,0,0,4.5,0,0,0,1
3.04,3.27,18,0,1,0,3,4,1,0,complete,0,1,1,1,1,84,1,72,1,3,often,0,0,4,1,0,complete,Other,0,5,0,0,F,0,0,0,0,0,0,1,1,1,5,1,0,1,1
3.76,3.24,18,0,1,1,3,3.5,1,1,complete,1,1,1,1,1,87,1,80,1,3,usually,0,0,1,1,0,complete,English,0,5,0,0,F,0,0,0,0,0,0,0,0,0,5,0,0,0,1
3.64,3.07,18,0,1,0,2.5,4.5,1,1,complete,1,1,1,1,1,78.2,1,85,1,2,often,0,0,0,1,1,complete,English,0,4,0,0,F,0,0,1,1,1,1,1,0,0,4,1,0,1,1
2.12,1.18,18,0,1,0,2,4,1,0,attende,1,0,1,0,1,80,0,70,0,2,occasion,0,0,2,1,0,attende,English,0,4,0,0,M,1,1,1,1,0,0,1,0,0,3,0,0,0,1
1.51,1.66,19,0,1,0,3,1.5,1,1,complete,0,1,1,1,1,74.8,0,61.5,1,1,occasion,0,0,1,1,0,graduate,Other,0,5,0,0,F,0,0,0,0,0,0,0,1,0,4,0,0,0,1
2.62,3.38,18,0,1,0,3,3.5,1,0,graduate,0,1,1,1,1,78.5,0,77,1,2,usually,0,0,1,1,0,complete,Other,0,6,0,0,F,1,1,1,1,0,0,1,0,0,4.5,0,0,0,1
1.54,2.66,18,0,1,1,3.5,2.5,1,0,attended,1,1,1,1,1,85.7,0,64.66666,0,3,occasion,0,0,0.5,1,0,attended,English,0,6,0,0,F,0,0,0,0,0,0,0,0,0,4,0,0,0,1
,,18,1,1,1,0.5,0,1,0,complete,1,1,1,0,0,80.3,0,42.5,1,2,occasion,0,0,0.5,1,1,complete,English,0,5,0,1,F,0,0,0,0,0,0,0,0,0,4,0,0,0,1
1.28,2.5,18,1,1,0,1.5,2.5,0,0,did not,1,1,1,0,1,75.7,1,38,1,1,rarely,0,1,0,0,0,did not,English,0,6,0,0,F,0,0,1,1,1,1,1,0,0,4,1,1,1,1
2.83,3.7,18,1,1,1,4,0.5,1,0,graduate,1,1,1,1,1,76.8,1,73.25,1,2,occasion,0,0,0,1,0,complete,English,0,5,0,0,F,0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
1.08,0,19,0,1,1,1.5,0,1,1,complete,1,0,1,0,0,72.2,1,62.5,1,1,usually,0,0,0,1,1,complete,English,0,4,0,0,M,0,0,0,0,0,0,0,0,0,3.5,0,0,0,1
0,0.33,20,0,1,1,0,0.5,1,1,complete,1,0,1,0,0,75.5,1,41,1,1,occasion,0,0,0,1,1,complete,English,0,6,0,1,M,0,0,0,0,0,0,0,0,0,1.5,0,0,0,1
1.57,,18,0,1,0,3,0,1,0,graduate,1,0,1,0,0,75,0,63,1,1,occasion,0,0,0.5,1,0,graduate,English,0,3,0,1,M,0,0,0,0,0,0,0,1,0,4,0,0,0,1
1.17,1.77,18,0,1,1,2.5,2.5,1,0,complete,1,1,1,0,1,82.7,0,58,1,3,rarely,0,1,4,1,0,complete,English,0,5,1,0,F,0,0,0,0,0,0,0,0,0,5,0,0,0,1
1.52,2.18,18,0,1,1,2,5,1,1,complete,1,0,1,0,1,78.8,1,61.5,1,2,often,0,0,2,1,1,complete,English,0,6,0,0,M,0,0,0,0,0,0,0,0,0,4,0,0,0,1
1.18,1.4,18,0,1,1,3,5,1,0,graduate,1,1,1,0,0,72.5,1,53,1,1,rarely,0,1,1.5,1,0,graduate,English,0,5,1,0,F,0,0,0,0,0,0,0,0,0,5,0,0,0,1
2.64,,18,0,1,1,3,0,1,1,complete,1,1,1,1,0,85.8,1,64,0,3,rarely,0,1,3,1,0,graduate,English,0,5,0,1,F,0,0,0,0,0,0,0,0,0,5,0,0,0,1
1.3,1.33,19,0,1,0,1.5,2,1,0,graduate,1,1,1,0,0,74.3,1,80,0,1,occasion,0,0,1,0,0,did not,English,0,5,0,1,F,1,1,1,1,0,0,1,0,0,4.5,0,0,0,1
2.07,2.23,18,0,1,0,2.5,2.5,1,1,complete,1,1,0,0,1,84.7,1,81,1,3,occasion,0,0,0,1,1,complete,English,0,4,0,0,F,0,0,1,1,1,1,1,0,0,3.5,1,0,1,1
1.87,1.9,18,0,1,1,2.5,2,1,0,complete,0,1,1,1,1,86.2,1,59,1,3,often,0,0,3,1,1,complete,Other,0,6,0,0,F,0,0,0,0,0,0,0,0,0,5,0,0,0,1
1.89,2.53,18,0,1,1,2.5,3,1,0,attended,1,1,1,1,1,80.5,1,65,1,2,often,0,0,4,1,0,graduate,English,0,4,0,0,F,0,0,0,0,0,0,0,0,0,4,0,0,0,1
3.53,2.76,19,0,1,1,2.5,3.5,1,1,complete,0,0,1,1,1,81,1,81,1,3,often,0,0,1,1,1,complete,Other,0,4,0,0,M,0,0,0,0,0,0,0,0,0,4,0,0,0,1
1.88,2.38,18,1,1,1,1.5,3,1,0,complete,1,1,1,0,1,83.7,1,3,1,3,occasion,0,0,0,1,0,graduate,English,0,4,0,0,F,0,0,0,0,0,0,0,0,0,3,0,0,0,1
3.01,2.34,19,0,1,0,2.5,5,1,1,complete,1,0,1,1,1,80.7,1,66,1,2,never,1,0,3,1,1,complete,English,0,4,0,0,M,1,1,1,1,0,0,1,0,0,4,0,0,0,1
1.39,3.39,18,0,1,1,3,4.5,1,1,complete,0,1,1,0,1,78.8,0,53.5,1,2,often,0,0,1.5,1,1,complete,Other,0,6,1,0,F,0,0,0,0,0,0,0,0,0,5,0,0,0,1
1.64,2,19,1,1,1,3,2.75,1,0,complete,1,1,1,1,1,75.7,0,56.66667,1,1,rarely,0,1,1.5,1,0,graduate,English,0,4,0,0,F,0,0,0,0,0,0,0,0,0,4,0,0,0,1
,2.2,18,0,1,1,3,3,0,0,don t kn,1,0,1,0,1,76.8,0,,1,2,occasion,0,0,0,0,0,don t kn,English,1,0,,,M,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.67,0.8,21,1,1,1,1.5,1.5,1,1,complete,1,1,1,0,0,74.3,1,55.33333,1,1,occasion,0,0,0.5,1,1,complete,English,0,4,0,1,F,0,0,0,0,0,0,0,0,0,3,0,0,0,1
1.97,2.73,18,0,1,0,3,4,1,0,complete,1,1,1,1,1,75.8,1,55,1,1,occasion,0,0,2,1,0,graduate,English,0,6,0,0,F,0,0,1,1,1,1,1,0,0,5,1,0,1,1
2.59,2.79,18,0,1,0,2.5,2.5,1,1,complete,1,1,0,1,1,82.5,1,73,1,3,occasion,0,0,1,1,0,attended,English,0,6,0,0,F,1,1,1,1,0,0,1,0,0,4.5,0,0,0,1
0.66,,18,0,1,1,2,0,0,0,don t kn,1,1,1,0,0,78.8,0,57,1,2,occasion,0,0,0.5,0,0,don t kn,English,0,5,1,1,F,0,0,0,0,0,0,0,0,0,4,0,0,0,1
1.29,1.6,18,0,1,1,1.5,3,1,1,complete,0,0,1,0,0,83.3,1,53,1,3,never,1,0,0.5,0,0,don t kn,Other,0,6,0,0,M,0,0,0,0,0,0,0,0,0,3.5,0,0,0,1
,,18,0,1,1,4.5,5,1,0,graduate,1,0,1,,,79,1,69.25,1,2,rarely,0,1,0,1,1,complete,English,1,6,,,M,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.53,2.55,18,0,1,1,1.5,2.5,1,0,complete,1,1,0,0,1,74.8,1,,1,1,rarely,0,1,0,1,0,graduate,English,0,3,0,0,F,0,0,0,0,0,0,0,0,0,3,0,0,0,1
,1.14,18,0,1,0,1,2,1,0,graduate,1,0,0,0,0,86.7,0,63,0,3,never,1,0,0,1,0,graduate,English,0,5,0,0,M,0,0,0,0,0,0,1,1,1,2.5,1,0,1,1
1.58,2.05,18,0,1,1,1.5,3,1,1,complete,1,0,1,0,1,74,1,66,1,1,occasion,0,0,1,1,1,complete,English,0,5,0,0,M,0,0,0,0,0,0,0,0,0,2,0,0,0,1
1.3,1.35,19,0,1,0,2.5,4,1,1,complete,1,0,0,0,0,73.5,0,64,0,1,occasion,0,0,1,1,0,graduate,English,0,5,0,1,M,0,0,0,0,0,0,0,1,0,3.5,0,0,0,1
2.02,2.81,18,1,1,0,3.5,4.5,1,0,attended,1,0,1,1,1,74.3,0,72.5,1,1,occasion,0,0,1.5,1,0,attended,English,0,5,0,0,M,0,0,0,0,0,0,1,1,1,4.5,0,0,0,1
0.46,0.47,18,0,1,0,1,1,1,0,graduate,1,1,1,0,0,72.5,1,62,1,1,occasion,0,0,0.5,1,0,graduate,English,0,6,1,0,F,0,0,1,1,1,1,1,0,0,4,1,0,1,1
,,18,1,1,0,,,1,1,complete,1,0,1,0,0,78.3,0,,1,2,often,0,0,0,1,1,complete,English,0,5,,,M,0,0,1,1,1,1,1,0,0,0,1,0,1,1
1.13,,18,0,1,0,1.5,0,1,0,attende,1,1,1,0,0,80,0,56,0,2,rarely,0,1,2,1,1,complete,English,0,5,1,1,F,1,1,1,1,0,0,1,0,0,4,0,0,0,1
3.17,2.7,19,0,1,1,3,0.5,1,1,complete,1,0,1,0,1,75.3,1,80.33334,1,1,often,0,0,0,1,0,graduate,English,0,3,0,0,M,0,0,0,0,0,0,0,0,0,3,0,0,0,1
1.87,1.7,19,0,1,0,2.5,0.5,1,0,attended,1,0,1,0,1,74,0,70,1,1,occasion,0,0,0,1,1,complete,English,0,4,0,0,M,1,1,1,1,0,0,1,0,0,3.5,0,0,0,1
0.75,1.87,18,1,1,1,2,2.5,1,1,complete,1,1,0,0,0,81.7,0,58.5,1,3,occasion,0,0,0,1,0,complete,English,0,4,1,1,F,0,0,0,0,0,0,0,0,0,4,0,0,0,1
0.57,,18,1,1,0,0.5,0,1,0,complete,1,1,1,0,0,85.3,1,,1,3,rarely,0,1,1,1,0,complete,English,0,5,0,1,F,0,0,0,0,0,0,0,1,0,3.5,0,0,0,1
2.03,2.04,18,1,1,1,1.5,2.5,1,0,graduate,1,1,0,0,1,76.5,1,,1,2,occasion,0,0,0,1,0,graduate,English,0,6,0,0,F,0,0,0,0,0,0,0,0,0,3,0,0,0,1
0.9,0.23,18,1,1,1,1.5,1,1,0,graduate,1,1,1,0,0,72.3,0,64.5,1,1,occasion,0,0,0,1,0,complete,English,0,5,0,1,F,0,0,0,0,0,0,0,0,0,3,0,0,0,1
2.48,3.43,18,0,1,0,2,1,1,0,complete,1,1,1,0,1,73.5,0,75.33334,1,1,occasion,0,0,0,1,0,graduate,English,0,4,0,0,F,0,0,0,0,0,0,1,1,1,2.5,0,0,0,1
2,2.8,18,1,1,0,2.5,4.5,1,0,complete,1,0,0,1,1,78.5,0,65,1,2,often,0,0,0,1,0,complete,English,0,5,0,0,M,1,0,1,0,0,0,0,0,0,4,0,0,0,1
2.92,2.6,18,0,1,0,3.5,4.5,1,1,complete,1,1,1,1,1,87,1,69,1,3,often,0,0,3.5,1,1,complete,English,0,6,0,0,F,0,0,0,0,0,0,1,1,1,5,1,1,1,1
1.16,1.64,18,0,1,1,3,3,1,1,complete,1,0,1,0,0,75.7,1,66.5,0,1,often,0,0,0,1,1,complete,English,0,6,1,0,M,0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
2.23,2.73,18,0,1,0,3.5,2.5,1,0,attended,1,0,1,1,1,79,0,73.66666,0,2,occasion,0,0,0,1,1,complete,English,0,4,0,0,M,0,0,0,0,0,0,1,1,1,4,0,0,0,1
2.34,0.5,18,0,1,1,3,1,1,0,graduate,0,1,0,1,1,75.2,1,80,1,1,occasion,0,0,0,1,0,complete,Other,0,3,0,0,F,0,0,0,0,0,0,0,0,0,4,0,0,0,1
2.22,2.24,19,0,1,0,2,2.5,0,0,did not,1,1,1,0,1,78.5,1,75,1,2,usually,0,0,0,1,0,attended,English,0,5,0,0,F,1,1,1,1,0,0,1,0,0,4,0,0,0,1
2.33,2.69,19,1,1,0,3,3.5,1,0,attended,1,0,1,1,1,77,0,76.5,1,2,often,0,0,0,1,0,graduate,English,0,4,0,0,M,0,0,0,0,0,0,1,1,1,4,0,0,0,1
1.47,1.23,18,0,1,0,2,2.5,1,1,complete,1,1,1,0,0,73.7,0,58,0,1,rarely,0,1,0,1,0,complete,English,0,6,0,1,F,1,1,1,1,0,0,1,0,0,4,0,0,0,1
2.23,3.03,18,0,1,1,3,3,1,0,graduate,1,1,1,1,1,83.3,1,66.5,0,3,occasion,0,0,2,1,0,graduate,English,0,5,0,0,F,0,0,0,0,0,0,0,0,0,4,0,0,0,1
3.4,2.65,18,0,1,0,2.5,1,1,1,complete,1,0,1,0,1,84.3,0,74.5,1,3,often,0,0,1,1,0,graduate,English,0,4,0,0,M,0,0,0,0,0,0,0,1,0,3,0,0,0,1
1.16,1.3,19,0,1,1,3.5,6,1,0,attende,1,1,1,0,0,73.7,0,62.5,1,1,occasion,0,0,1,1,0,graduate,English,0,5,1,0,F,0,0,0,0,0,0,0,0,0,5,0,0,0,1
2.26,1.59,18,0,1,0,2.5,3.5,0,0,don t kn,1,1,1,1,1,75.3,1,66,1,1,often,0,0,0,1,0,complete,English,0,4,0,0,F,1,0,1,0,0,0,0,0,0,4,0,0,0,1
2.13,2.82,19,1,1,1,2.5,1.75,1,0,graduate,0,0,1,1,1,80,1,64,1,2,never,1,0,3,1,0,graduate,Other,0,4,0,0,M,0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
2.14,1.54,20,0,1,1,2,3,1,0,complete,1,1,1,0,1,79.3,1,68,1,2,never,1,0,0,1,0,complete,English,0,5,0,0,F,0,0,0,0,0,0,0,0,0,3,0,0,0,1
2.89,2.53,18,0,1,1,4,4.5,1,1,complete,1,1,1,1,1,84,1,79,1,3,occasion,0,0,1,1,1,complete,English,0,6,0,0,F,0,0,0,0,0,0,0,0,0,6,0,0,0,1
,,18,0,1,0,,,1,0,complete,1,1,0,,,84.7,1,,1,3,never,1,0,0,1,0,graduate,English,1,0,,,F,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2,2.37,18,0,1,1,3,3,1,0,graduate,1,1,1,1,1,80.5,0,72.5,1,2,usually,0,0,1,1,0,complete,English,0,5,0,0,F,0,0,0,0,0,0,0,0,0,4,0,0,0,1
1.45,2.12,19,0,1,0,3,4.5,1,1,complete,0,1,1,0,1,81.2,0,58,1,3,often,0,0,3,1,0,graduate,Other,0,6,1,0,F,0,0,0,0,0,0,0,1,0,5,0,0,0,1
3.2,1.7,18,0,1,0,3,2.5,1,1,complete,1,1,0,1,1,74.3,0,79,1,1,often,0,0,0,1,1,complete,English,0,5,0,0,F,1,1,1,1,0,0,1,0,0,5,0,0,0,1
0.48,0.2,18,0,1,1,1,0.5,0,0,don t kn,0,1,1,0,0,75.2,0,,1,1,occasion,0,0,1.5,0,0,don t kn,Other,0,4,0,1,F,0,0,0,0,0,0,0,0,0,3,0,0,0,1
1.44,2.28,19,0,1,1,3,3,1,1,complete,1,1,1,0,1,71.5,0,67,1,1,often,0,0,0,1,1,complete,English,0,6,1,0,F,0,0,0,0,0,0,0,0,0,5,0,0,0,1
2.2,2.23,18,1,1,0,3.5,3.5,1,1,complete,1,1,1,1,1,85.6,0,65.5,1,3,occasion,0,0,3,1,1,complete,English,0,5,0,0,F,1,1,1,1,0,0,1,0,0,5,0,0,0,1
1.99,2.5,18,1,1,1,2.5,3,1,0,complete,1,0,1,1,1,80.3,0,67,1,2,occasion,0,0,0,1,0,complete,English,0,4,0,0,M,0,0,0,0,0,0,0,0,0,4,0,0,0,1
3.3,3.06,18,0,1,1,3,3,1,1,complete,0,0,1,1,1,83.8,1,67,1,3,occasion,0,0,1.5,1,1,complete,Other,0,5,0,0,M,0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
0.85,1.19,18,0,1,1,1.5,2.5,1,1,complete,0,1,1,0,0,79.3,1,52,1,2,often,0,0,0,1,0,graduate,Other,0,4,0,1,F,0,0,0,0,0,0,0,0,0,3,0,0,0,1
1.95,2.59,18,0,1,0,2.5,3.5,1,0,attended,1,0,1,0,1,73.5,1,63.5,1,1,occasion,0,0,1,1,0,graduate,English,0,4,0,0,M,0,0,0,0,0,0,0,1,0,3,0,0,0,1
1.47,2.6,18,1,1,0,2.5,2,1,0,complete,0,0,1,0,1,77,1,67.5,1,2,often,0,0,1,1,0,graduate,Other,0,5,0,0,M,1,1,1,1,0,0,1,0,0,4,0,0,0,1
2.37,3.01,18,1,1,0,3,3,0,0,did not,1,1,1,1,1,83.5,0,63,1,3,occasion,0,0,1,1,0,graduate,English,0,5,0,0,F,1,1,1,1,0,0,1,0,0,5,0,0,0,1
1,,18,0,1,1,2.5,0,1,1,complete,0,1,1,0,0,78.8,1,61,1,2,usually,0,0,0,1,1,complete,Other,0,5,1,1,F,0,0,0,0,0,0,0,0,0,4,0,0,0,1
0,1.2,18,0,1,1,0,2,1,0,graduate,1,1,1,0,0,82.9,0,,0,3,rarely,0,1,3,1,0,complete,English,0,5,1,0,F,0,0,0,0,0,0,0,0,0,4,0,0,0,1
2.02,2.12,19,0,1,1,3.5,1.5,0,0,don t kn,1,1,1,1,1,76.8,0,59,1,2,occasion,0,0,1.5,0,0,don t kn,English,0,5,0,0,F,0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
3.74,3.82,19,1,1,0,3.5,2.5,1,0,graduate,1,0,1,1,1,80.5,0,85,1,2,occasion,0,0,0,0,0,did not,English,0,5,0,0,M,0,0,1,1,1,1,1,0,0,5,1,1,1,1
1.28,,18,0,1,1,2,0,1,1,complete,0,1,1,0,0,80.8,0,62.5,1,3,rarely,0,1,0,1,1,complete,Other,0,4,0,0,F,0,0,0,0,0,0,0,0,0,4,0,0,0,1
2,2.8,19,0,1,0,2.5,3,0,0,did not,1,1,0,1,1,78.3,0,71.5,1,2,occasion,0,0,1,0,0,did not,English,0,4,0,0,F,1,1,1,1,0,0,1,0,0,4,0,0,0,1
1.81,2.13,19,0,1,1,3,3,1,0,graduate,1,1,0,1,1,75,1,61,1,1,occasion,0,0,0,1,0,complete,English,0,4,0,0,F,0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
2.46,2.5,18,1,1,0,3,3.75,1,1,complete,1,1,1,1,1,79.5,0,67,1,2,occasion,0,0,1,1,1,complete,English,0,6,0,0,F,0,0,0,0,0,0,1,1,1,4,0,0,0,1
2.33,2,18,0,1,1,2.5,4,1,0,graduate,1,0,1,0,1,82.5,0,69,1,3,often,0,0,0,1,0,graduate,English,0,4,0,0,M,0,0,0,0,0,0,0,0,0,3.5,0,0,0,1
2.7,3.34,18,1,1,1,3,4,1,1,complete,0,1,1,1,1,85,1,65,1,3,occasion,0,0,3,1,1,complete,Other,0,6,0,0,F,0,0,0,0,0,0,0,0,0,5,0,0,0,1
1.63,2.22,19,0,1,1,2.5,3,1,1,complete,1,0,1,0,1,78.5,1,69,1,2,occasion,0,0,0,1,1,complete,English,0,4,0,0,M,0,0,0,0,0,0,0,0,0,4,0,0,0,1
0.45,1.73,19,0,1,0,1,2.5,0,0,did not,1,1,1,0,0,74.5,0,50,0,1,usually,0,0,0,1,1,complete,English,0,5,0,1,F,0,0,1,1,1,1,1,0,0,3.5,0,0,0,1
2.43,1.84,18,0,1,1,3,5,0,0,don t kn,0,0,1,0,1,79,1,78,1,2,often,0,0,3,0,0,don t kn,Other,0,3,0,0,M,0,0,0,0,0,0,0,0,0,3.5,0,0,0,1
2.6,3.2,18,0,1,1,2.5,3,1,0,graduate,1,0,1,1,1,71.7,0,61,1,1,rarely,0,1,1,1,0,complete,English,0,4,0,0,M,0,0,0,0,0,0,0,0,0,4,0,0,0,1
0.1,0.86,18,0,1,0,0.5,2,1,0,complete,1,1,1,0,0,72.5,1,55,1,1,never,1,0,3,1,1,complete,English,0,6,1,0,F,0,0,0,0,0,0,1,1,1,5,1,0,1,1
2.38,3.18,18,0,1,1,2.5,2,1,0,complete,1,1,1,1,1,77.5,1,78,1,2,occasion,0,0,0,1,0,complete,English,0,4,0,0,F,0,0,0,0,0,0,0,0,0,4,0,0,0,1
2.21,1.97,18,0,1,0,2.5,3,0,0,don t kn,0,1,0,1,1,79.5,0,65,1,2,occasion,0,0,1,0,0,don t kn,Other,0,4,0,0,F,1,1,1,1,0,0,1,0,0,4,0,0,0,1
1.18,2.28,18,0,1,1,2.5,3,1,0,complete,1,1,1,0,1,80.5,1,61,1,2,occasion,0,0,3,1,0,complete,English,0,5,1,0,F,0,0,0,0,0,0,0,0,0,5,0,0,0,1
3.71,3.54,19,1,1,1,3.5,2.5,0,0,don t kn,1,1,1,1,1,83.3,1,78,1,3,rarely,0,1,1,1,1,complete,English,0,5,0,0,F,0,0,0,0,0,0,0,0,0,5,0,0,0,1
0.48,0.67,19,0,1,1,1,1.5,1,0,complete,0,1,1,0,0,77.8,1,,0,2,occasion,0,0,0.5,0,0,don t kn,Other,0,6,0,1,F,0,0,0,0,0,0,0,0,0,2.5,0,0,0,1
1.15,1.3,18,0,1,1,1.5,3,1,1,complete,0,0,1,0,0,77,1,,1,2,occasion,0,0,1,1,1,complete,Other,0,5,1,0,M,0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
2.83,2.04,18,0,1,1,2,5,1,0,complete,0,0,1,1,1,84.8,1,,1,3,occasion,0,0,3,1,0,graduate,Other,0,4,0,0,M,0,0,0,0,0,0,0,0,0,4,0,0,0,1
2.11,3,20,1,1,0,2.5,0.5,1,1,complete,0,0,1,0,1,79.2,0,73,1,2,often,0,0,1,1,1,complete,Other,0,5,0,0,M,0,0,1,0,1,0,0,0,0,3.5,0,0,0,1
1.81,1.98,18,1,1,0,3.5,3,1,0,complete,1,1,1,1,1,76.5,1,63.33333,0,2,rarely,0,1,1.5,1,0,graduate,English,0,6,0,0,F,0,0,1,1,1,1,1,0,0,5,0,1,1,1
0.93,0.34,18,0,1,1,3,1,0,0,did not,1,1,1,0,0,75,0,54.5,1,1,occasion,0,0,1,0,0,did not,English,0,5,1,0,F,0,0,0,0,0,0,0,0,0,4,0,0,0,1
,,19,0,1,1,0.5,0,1,1,complete,1,1,1,0,0,80,1,55,1,2,occasion,0,0,0,1,1,complete,English,0,4,0,1,F,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1
1.62,1.7,19,0,1,1,1.5,1,1,1,complete,1,0,1,0,1,87,1,66.5,0,3,occasion,0,0,2,1,0,graduate,English,0,6,0,0,M,0,0,0,0,0,0,0,0,0,4,0,0,0,1
0.86,1.48,18,0,1,1,2,2.5,1,1,complete,1,0,1,0,0,78.3,0,59,1,2,rarely,0,1,2,1,1,complete,English,0,6,1,0,M,0,0,0,0,0,0,0,0,0,5,0,0,0,1
3.42,2.51,18,0,1,0,3.5,3.5,1,0,graduate,1,1,1,1,1,84,0,79.5,1,3,occasion,0,0,1,1,0,complete,English,0,5,0,0,F,0,0,1,0,1,0,0,0,0,5,0,0,0,1
2.18,2.55,18,0,1,0,3.5,4,1,1,complete,1,1,1,1,1,78.5,0,69,0,2,rarely,0,1,0,1,0,complete,English,0,5,0,0,F,0,0,0,0,0,0,0,1,0,4.5,0,0,0,1
0.68,1.66,19,0,1,0,1.5,2.5,1,1,complete,1,1,1,0,0,77.8,0,,1,2,often,0,0,4,1,1,complete,English,0,6,1,0,F,0,0,0,0,0,0,1,1,1,4,0,0,0,1
1.55,1.01,18,0,1,0,2.5,2.5,1,1,complete,1,1,1,0,0,73,1,64.5,1,1,rarely,0,1,1,1,1,complete,English,0,5,0,1,F,1,1,1,1,0,0,1,0,0,3,0,0,0,1
2.63,2.71,18,0,1,1,2,4,1,0,complete,1,1,1,0,1,74,1,81,1,1,occasion,0,0,0,1,1,complete,English,0,5,0,0,F,0,0,0,0,0,0,0,0,0,3,0,0,0,1
1.35,1.62,18,1,1,0,2.5,1.5,1,1,complete,0,1,1,0,0,78.8,1,62,1,2,often,0,0,0,1,1,complete,Other,0,5,1,0,F,0,0,0,0,0,0,0,1,0,4,0,0,0,1
,,18,0,1,0,,,1,0,attended,0,1,1,,,81.5,1,,1,3,rarely,0,1,0,1,1,complete,Other,1,0,,,F,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0.3,,18,0,1,1,1,0,1,1,complete,1,1,1,0,0,74.3,1,51.5,1,1,occasion,0,0,1.5,1,0,graduate,English,0,5,1,1,F,0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
1.32,2.1,18,0,1,1,3,3,1,0,graduate,1,1,1,0,1,81.3,1,62,1,3,occasion,0,0,1,1,0,graduate,English,0,5,1,0,F,0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
2.3,1.79,18,1,1,1,2.5,3.5,1,0,complete,1,1,1,1,1,79,0,71,1,2,occasion,0,0,0,1,1,complete,English,0,6,0,0,F,0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
1.93,2.18,18,0,1,1,2.5,3,1,1,complete,1,1,1,1,1,84.8,1,58,1,3,occasion,0,0,0,1,1,complete,English,0,4,0,0,F,0,0,0,0,0,0,0,0,0,4,0,0,0,1
2.33,2.23,18,1,1,1,1.5,2.5,1,0,complete,1,0,0,1,1,74.3,1,,1,1,occasion,0,0,0,1,0,complete,English,0,4,0,0,M,0,0,0,0,0,0,0,0,0,4,0,0,0,1
3.96,3.61,18,1,1,0,2.5,3,1,1,complete,1,1,0,1,1,77.3,1,82,1,2,usually,0,0,1,1,1,complete,English,0,5,0,0,F,0,0,1,1,1,1,1,0,0,4,1,0,1,1
2.98,3.18,18,0,1,1,3.5,3,1,0,attende,1,1,1,1,1,86.3,0,74,1,3,occasion,0,0,1.5,1,0,attende,English,0,6,0,0,F,0,0,0,0,0,0,0,0,0,5,0,0,0,1
1.53,1.85,19,0,1,1,2.25,2.5,1,1,complete,1,1,1,1,1,77.5,0,47,1,2,occasion,0,0,0,1,1,complete,English,0,6,0,0,F,0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
2.53,1.54,20,0,1,1,2.5,2,1,1,complete,1,1,1,1,1,83.8,1,82,1,3,rarely,0,1,0,1,0,graduate,English,0,6,0,0,F,0,0,0,0,0,0,0,0,0,4,0,0,0,1
